"input","output","date","conv_id","user_id","channel_source","intencion","tipo_queja"
"no puedo hablar con un asesor por whatsapp","Claro que sí, puedes hablar con un asesor de Hey Banco por WhatsApp. Para ello, desde la app de Hey Banco puedes ingresar a la sección de ""Canales Oficiales de WhatsApp"" y seleccionar el número con el que deseas comunicarte. También, el asistente virtual HAVI está disponible en WhatsApp al número 8143922631 para ayudarte con tus dudas.

¿Quieres que te guíe para iniciar el chat o tienes alguna otra pregunta?",2025-11-12,"55a7a345a61b1629326cbf4d2f159604","USR-04960",1,"queja","bloqueo"
"no puedo ver mis productos contratados","Lamento escuchar eso. Si no puedes ver tus productos contratados en la aplicación, aquí hay algunos pasos que puedes seguir:

1. Asegúrate de tener la última versión de la app Hey instalada en tu dispositivo.
2. Verifica que estés usando las credenciales correctas para iniciar sesión.
3. Si todo está bien, intenta cerrar sesión y volver a entrar en la app.

Si después de seguir estos pasos aún no puedes ver tus productos, lo mejor es que contactes al servicio al cliente de Hey Banco para que te ayuden a resolverlo.

¿Hay algo más con lo que te pueda ayudar?",2025-09-09,"561c1151-e2e9-4deb-9a23-77fd2ea0a967","USR-00243",1,"queja","bloqueo"
"por eso no puedo ver mis productos contratados","No necesariamente. La falta de visibilidad de tus productos contratados puede deberse a otros factores, como problemas técnicos en la aplicación o que no estés usando la última versión de la app. Sin embargo, si tienes un saldo pendiente o si tu cuenta está en estado irregular, eso podría afectar el acceso a ciertos servicios.

Te sugiero que verifiques que tu cuenta esté al día y que tengas la última versión de la app instalada. Si el problema persiste, lo mejor es contactar al servicio al cliente de Hey Banco para que te ayuden a resolverlo.

¿Hay algo más en lo que pueda asistirte?",2025-09-09,"561c1151-e2e9-4deb-9a23-77fd2ea0a967","USR-00243",1,"queja","bloqueo"
"no puedo realizar compras en linea ni en tiendas fisicas","Lamento que estés teniendo problemas para realizar compras, eso puede ser muy frustrante. Para ayudarte, te recomiendo revisar lo siguiente:

1. Verifica en la app si tu tarjeta de débito está bloqueada por emergencia.
2. Asegúrate de que el NIP o CVV que ingresaste sea correcto.
3. Confirma que tienes saldo suficiente en tu cuenta para la compra.
4. Revisa los parámetros de compras en la app para asegurarte de que no haya restricciones.

Si el problema es con compras en línea, asegúrate de usar la tarjeta virtual que te proporciona Hey Banco.

Si después de revisar todo esto sigues sin poder comprar, aunque no puedo ayudarte directamente con desbloqueos, estos pasos suelen resolver la mayoría de los casos.

¿Quieres que te explique cómo revisar estos puntos en la app o tienes alguna otra duda?",2025-09-16,"56626c6f-6b0e-4e4e-86d1-5b34374de2a9","USR-11702",1,"queja","bloqueo"
"no puedo abrir mi cuenta","Lamento escuchar que estás teniendo problemas para abrir tu Cuenta Hey. Para abrirla, solo necesitas descargar la app Hey Banco, crear un usuario y contraseña, y seguir los pasos que te indica la aplicación. Asegúrate de tener a la mano tu INE vigente y un comprobante de domicilio no mayor a 3 meses.

Si ya comenzaste el proceso pero no pudiste terminarlo, solo ingresa con tu usuario y contraseña en la app y continúa. En caso de que no recuerdes tus datos, puedes usar las opciones ""Olvidé mi contraseña"" o ""No recuerdo mi número de usuario"" para recuperarlos.

También revisa que tu conexión a internet sea estable y que los documentos que subiste sean claros y vigentes. A veces reiniciar la app o actualizarla puede ayudar.

¿Quieres que te guíe paso a paso para que puedas completar la apertura de tu cuenta? ¿O tienes algún problema específico que quieras comentarme? Estoy aquí para ayudarte.",2025-08-25,"5669ad72-cf60-4a98-b6bc-95cd07416b20","USR-05872",1,"queja","bloqueo"
"ya tengo cuenta pero no puedo entrar","Lamento que no puedas entrar a la app con tu usuario y contraseña. Para recuperar el acceso, abre la app de Hey Banco y selecciona la opción ""No recuerdo mi usuario"" o ""Olvidé mi contraseña"", según lo que necesites. 

Si eliges ""No recuerdo mi usuario"", te pedirán tu número de cuenta, tarjeta de débito o número de cliente, y te enviarán códigos por correo y SMS para que puedas recuperar tu usuario. 

Si es la contraseña, ingresa tu usuario y recibirás códigos en tu correo y celular registrados para crear una nueva contraseña.

¿Quieres que te ayude con alguno de estos pasos? ¿O tienes algún otro detalle que quieras compartir para apoyarte mejor?",2025-08-25,"5669ad72-cf60-4a98-b6bc-95cd07416b20","USR-05872",1,"queja","bloqueo"
"no puedo entrar a mis movimientos","Lamento que no puedas ver tus movimientos en la app. Primero, asegúrate de tener la última versión de la aplicación instalada y de estar usando las credenciales correctas para iniciar sesión. Si todo está bien y aún no ves tus movimientos, intenta cerrar sesión y volver a entrar.

Para ver tus movimientos, abre la app, ve a la sección 'Cuentas', selecciona 'Movimientos' y usa el botón 'Filtrar' para organizar los movimientos según el período o estado que prefieras.

Si después de esto sigues sin poder verlos, puede ser un problema técnico que requiere atención especializada.

¿Quieres que te ayude con algún paso en particular para que puedas acceder a tus movimientos? ¿O hay algo más en lo que pueda apoyarte?",2025-08-25,"5669ad72-cf60-4a98-b6bc-95cd07416b20","USR-05872",1,"queja","bloqueo"
"hola se vencio mi tarjeta fisica y no puedo solicitar una nueva puedes ayudarme","Claro que puedo ayudarte! Si tu tarjeta física ya expiró, solo necesitas pedir la renovación desde la app Hey. Si no puedes hacerlo, asegúrate de iniciar sesión, ir a la sección de cuentas, hacer clic en los tres puntos a la derecha y seleccionar ""Solicitar tarjeta física"". Luego, elige la cuenta y sigue las instrucciones.

Si sigues teniendo problemas, házmelo saber y buscaré otra forma de ayudarte. ¿Hay algo más con lo que te pueda apoyar?",2025-10-11,"56928E70-9EC6-4364-9769-61710D96BD0E","USR-09078",1,"queja","bloqueo"
"pero no puedo abrir la aplicacion porque me mandan un codigo al numero que ya no tengo","Lamento escuchar eso. Si no puedes abrir la aplicación porque el código se envía a un número que ya no tienes, te recomiendo que llames al Centro de Atención a Clientes al 8143922626. Ellos podrán ayudarte a actualizar tu número de celular y así podrás acceder a tu cuenta nuevamente.

Si hay algo más en lo que pueda asistirte, ¡no dudes en decírmelo! Estoy aquí para ayudarte.",2025-09-15,"56ba8c5a-ba33-4e42-84dd-dc2353f225e3","USR-06257",1,"queja","bloqueo"
"por que no puedo hablar con un asesor","Lamento decirte que no tengo información acerca de la posibilidad de hablar con un asesor, sin embargo, tengo información de los siguientes temas:

a) Productos y servicios de Hey Banco.
b) Créditos disponibles, como el Crédito Auto Hey.
c) Opciones de inversión, como Inversión Hey.

Si tienes duda acerca de estos u otros temas estaré encantado de ayudarte. ¿Hay algo más en lo que te pueda apoyar?",2025-07-19,"5720fde6-b503-42fa-b0c9-05af5002d4d9","USR-06882",1,"queja","bloqueo"
"no puedo hacer transferencia electronica","Lamento escuchar eso. Para hacer una transferencia desde la app Hey, asegúrate de seguir estos pasos:

1. Abre la app y ve a 'Cuentas'.
2. Selecciona 'Transferir' y luego '+ Nueva transferencia'.
3. Ingresa los datos del destinatario y da clic en 'Transferir'.
4. Confirma la operación con tu Token.

Si tu transferencia sigue sin funcionar, verifica que la información ingresada sea correcta, ya que errores en los datos pueden causar problemas. También revisa si la cuenta receptora tiene algún límite de depósitos. 

Si necesitas más ayuda o tienes alguna otra pregunta, ¡aquí estoy para ayudarte!",2025-07-20,"5732164E-2C0F-4851-A755-6B115E021041","USR-00645",1,"queja","bloqueo"
"entonces no tienen nada que ver con banrrgio no puedo retirar dim efectivo de alli","Claro, puedo ayudarte con eso. Aunque Hey Banco es un banco independiente, sí tenemos una relación con Banregio. Puedes retirar efectivo en los cajeros automáticos de Banregio sin costo. Además, también puedes retirar en otros cajeros de la red como Bancoppel, Banco Multiva, BanBajío, Inbursa, HSBC, Mifel y Scotiabank sin comisiones.

Si necesitas más información sobre cómo hacer un retiro o cualquier otro tema, no dudes en preguntar. ¡Estoy aquí para ayudarte!",2025-10-23,"57384f91-f604-483e-a132-854931edb87d","USR-14583",1,"queja","bloqueo"
"no puedo cancelar me dice que tengo un saldo retenido eso a que se refiere","Lamento escuchar eso. Un saldo retenido significa que hay una cantidad de dinero en tu cuenta que no está disponible para su uso temporalmente. Esto puede ocurrir por varias razones, como transacciones en proceso o autorizaciones pendientes.

Te recomiendo que revises tu historial de transacciones para identificar la causa del saldo retenido. Si no reconoces el saldo o necesitas más información, lo mejor es que te pongas en contacto con el centro de atención a clientes. Ellos podrán ayudarte a revisar y solucionar el problema.

Si tienes alguna otra pregunta o necesitas más ayuda, ¡aquí estoy!",2025-09-09,"574f6b281d30ffa3ae715f5eabf203bb","USR-05533",1,"queja","bloqueo"
"estoy teniendo problemas con mis transacciones y con mi tarjeta de credito no he podido comprar","¿  Podrías  decirme  más  sobre  el  problema  que  estás  experimentando  con  tus  transacciones y  tu  tarjeta  de  crédito ?  ¿  Qué  tipo  de  transacciones  no  se  han  procesado  correctamente ?",2025-09-24 14:20:46.422154,"57677431-7BE2-46FB-82A3-A0EB0061FD2D","USR-13068",2,"queja","otro"
"no puedo solicitar mi tarjeta fisica que hago","Lamento escuchar eso. Para solicitar tu tarjeta física, asegúrate de seguir estos pasos:

1. Abre la App de Hey Banco.
2. Ve a la sección de ""Cuentas"".
3. Haz clic en los tres puntitos que aparecen en la esquina derecha.
4. Selecciona ""Solicitar tarjeta física"".
5. Elige la cuenta de la que deseas la tarjeta y personalízala.

Si sigues teniendo problemas, verifica que estés utilizando la última versión de la aplicación. Si el problema persiste, por favor házmelo saber y buscaré más opciones para ayudarte. ¿Hay algo más con lo que te pueda apoyar?",2025-07-31,"5779D40C-4022-494A-81A1-CC6DB6DC481B","USR-06234",1,"queja","bloqueo"
"tengo un cargo rechazado por fraude","Lamento escuchar eso. Si te das cuenta de que has sido víctima de un fraude, lo primero que debes hacer es bloquear tu tarjeta desde la app Hey. Luego, si no lo has hecho ya, activa la Protección Hey, que te cubre hasta $65,000 pesos en caso de uso indebido. Si ya tienes esta protección, te recomiendo llamar al Centro de Atención a Clientes al 8143922626 para reportar el fraude. También es importante que informes a las autoridades.

Si necesitas más ayuda o tienes alguna otra pregunta, ¡aquí estoy para ayudarte!",2025-09-12,"579abc44-5f3a-4efa-bfee-2b6816caef27","USR-01252",1,"queja","tarjeta rechazada"
"si no tengo el hey pro no puedo contratar tarjetas de credito","No, no es necesario ser Cliente Hey Pro para conseguir la Tarjeta de Crédito Hey. Puedes obtenerla siempre y cuando cumplas con los requisitos, que incluyen ser una persona física, tener entre 18 y 75 años, y contar con una Cuenta Hey activa y validada. 

Si tienes alguna otra pregunta o necesitas más información sobre nuestras tarjetas de crédito, ¡no dudes en preguntar!",2025-08-12,"57A8664E-5547-4687-8925-EF87C85682FE","USR-05089",1,"queja","bloqueo"
"y no puedo entrar mi aplicacion","Lamento escuchar eso. Para iniciar sesión en la aplicación de Hey Banco, asegúrate de abrir la app y capturar correctamente tu usuario y contraseña. Si no recuerdas alguno de estos datos, puedes seleccionar ""No recuerdo mi usuario"" o ""No recuerdo mi contraseña"" y seguir las instrucciones que te proporcionan.

Si sigues teniendo problemas, no dudes en preguntar. ¿Hay algo más en lo que te pueda ayudar?",2025-08-28,"57f4f5c92e1dc2dd438e2483e717d877","USR-11836",1,"queja","bloqueo"
"quisiera saber por que no puedo incrementar mi limite haciendo algun deposito me dice que la aplicacion tiene problemas y por otro lado por que me estan cobrando un gasto que pague completo pero que se fue a meses sin intereses por error","Lamento escuchar eso. Para aumentar tu límite de depósitos en tu Cuenta Hey, necesitas completar y aprobar los apartados de ""Documentos y Validación"" en la sección de ""Perfil"". Si tienes un límite de depósitos en una cuenta menor, puedes verificar la cuenta con el Acta de Nacimiento para acceder al límite máximo de depósitos mensuales.

En cuanto al gasto que mencionas, si ya lo pagaste completo y aún así te están cobrando, lo mejor es que revises tu estado de cuenta o contactes a nuestro centro de atención al cliente para que puedan ayudarte a resolverlo.

Si tienes más preguntas o necesitas ayuda con otro tema, ¡no dudes en decírmelo!",2025-08-27,"5830C763-A037-40A1-A90E-8F661415E942","USR-06098",1,"queja","error tecnico"
"y por que me dice que la app tiene problemas","Lamento escuchar eso. Si la app te está indicando que tiene problemas, aquí hay algunas cosas que puedes intentar:

1. Asegúrate de que tu conexión a internet esté funcionando correctamente.
2. Cierra y vuelve a abrir la app.
3. Verifica si hay actualizaciones pendientes para la app y, si es necesario, actualízala.
4. Si el problema persiste, puedes intentar borrar los datos y caché de la app.

Si después de intentar estos pasos la app sigue sin funcionar, lo mejor es contactar a nuestro Centro de Atención a Clientes al 8143922626 para que te puedan ayudar.

Si tienes alguna otra pregunta o necesitas más asistencia, ¡estoy aquí para ayudarte!",2025-08-27,"5830C763-A037-40A1-A90E-8F661415E942","USR-06098",1,"queja","problemas app"
